date,numeric_0,numeric_1,numeric_2,numeric_3,numeric_4,category_0,category_1,target
2023-01-01,28.13676618939712,-1.0964330536216744,-40.637025411294836,-36.9144244821878,23.171762996878876,B,A,2.929586329526167
2023-01-02,-11.089442773074545,-14.26503488367936,-13.063408676879156,-8.217215112921261,9.716466061753547,A,C,-14.068986295157078
2023-01-03,1.4621489652122932,27.35861346070466,-26.789930983045956,31.636531417214577,-30.303462300379874,D,E,-59.64094865177023
2023-01-04,-10.078602367753454,-13.49826394758081,-45.33042310463432,9.550254140257092,-30.939610700621778,E,E,-54.5808632160541
2023-01-05,14.384348909869875,10.44710561959237,19.90571479758903,-24.051299046737082,4.149406228547052,D,A,32.03518878843735
2023-01-06,-32.73629634354724,16.07738572402627,-0.7315955726793404,-15.094840471713551,13.04596104828856,C,D,-2.8240268510009123
2023-01-07,12.127142861961712,-33.392736823658936,-33.29551428565372,19.662788252957238,-59.33557529565336,E,C,-19.919140199835024
2023-01-08,24.700530248932623,10.640802308365028,-54.385117792883335,-6.2840260568737545,-4.496646789669928,D,A,-26.97436270995692
2023-01-09,-34.78937033310465,7.4698828869446405,19.36074433813673,19.681254285301776,-46.48690293387819,C,D,-23.368843041120346
2023-01-10,1.1115647207657169,10.588221868639994,-35.59331633496119,6.822188159332171,-24.946945048454104,D,E,-45.5860040819544
2023-01-11,-8.414244062886095,0.873314578576017,7.405543686366622,-15.771969243833883,-2.673561433742524,D,B,20.11618742147012
2023-01-12,-7.821782328314271,31.075553556276446,11.622918640321801,-30.58870471074838,19.608188899461553,E,C,17.728733649340256
2023-01-13,-5.934451748604719,3.210924464778193,21.027382919382767,14.333669421378875,-6.615187387291021,C,C,9.41276579425451
2023-01-14,-48.978552615829145,67.36727934462911,4.286797664748942,-13.640649937767375,6.695613235189121,A,D,-25.088166665503223
2023-01-15,7.321847735555867,13.68821510200598,-33.31601736592244,-36.173462988206744,11.234806136609919,B,A,3.7458484616671903
2023-01-16,-29.730575023042235,9.572702203806717,10.717915622512812,-50.01341557359928,12.018471924711825,E,E,52.85323368087773
2023-01-17,-39.422136876298566,-9.290407103010129,50.57719171523769,-2.7226883414907057,15.062687054610304,C,D,40.87656047734523
2023-01-18,0.06310689189196772,-17.029055036047414,16.50317400491736,2.477965508584298,-21.038253188141475,D,B,23.33219544901933
2023-01-19,-37.743461477065416,22.05456186085009,16.627619979045715,-2.6152463564228636,4.590748911539674,C,B,-9.1247740104332
2023-01-20,-10.158060844631526,38.84144990728083,11.04577379064545,23.466406230975064,37.77886769390426,B,B,-34.85006388779952
2023-01-21,18.291159207136207,37.14325513206418,-12.316789557900645,20.832617878404555,-42.871021615477844,B,D,-41.68927764029374
2023-01-22,-31.306176102647257,-1.72553828674418,-19.204994050588727,-10.476451752446104,-1.4579766832995877,A,E,-39.82121966797694
2023-01-23,-6.929415612381357,-22.491522681290995,4.611282420962586,-19.255246747577615,37.78191735112173,A,C,27.4580219300938
2023-01-24,11.224445099452527,30.95443625429349,30.516460248153315,-21.57152872793304,-5.156806882148956,B,A,56.13587372916264
2023-01-25,-7.307010736562226,-18.511237470036498,26.4001460229674,-0.689946089137238,-31.100030167140467,E,C,29.135968366548035
2023-01-26,-21.997472832532846,6.4816973564668805,49.022950495744446,5.699218137912957,8.621743194697547,E,E,44.1415795247418
2023-01-27,7.22134555080595,1.8022593768589399,23.065541941038042,23.04311659810506,3.814145265415469,D,C,1.1801846194206198
2023-01-28,-24.68736858439304,-4.359928883316177,-21.21494733328619,18.268093314767633,-18.97397332774944,A,D,-64.34797227219502
2023-01-29,-7.9846522321477185,26.08191208827708,4.961493307402959,-6.805525911761238,-9.369770198968768,D,B,8.428031732416889
2023-01-30,-31.164549794913867,-2.1960015924204366,-35.35754149866792,-14.149214939645432,-5.168607455798139,A,E,-38.34432036160626
2023-01-31,-1.384857332703838,22.66649562791165,-8.74505931644331,1.4670613930049838,37.85417695321902,B,E,-12.380226057455621
2023-02-01,17.360299054479675,-11.300762704958679,-45.13115184193363,9.601189936624447,-26.17089637670637,E,C,-49.98180298467008
2023-02-02,-22.537506546978605,-41.36759150403524,-15.723511198290872,7.532501142272123,11.255320565458383,E,D,-14.833711006446679
2023-02-03,15.699015138752634,-8.357346185918383,15.473614187153505,0.4175519222783848,-14.126159909858423,B,C,18.038846335982115
2023-02-04,27.75753124686167,-46.703321278770716,-36.315044927498555,10.588268979408923,-45.72245404392477,D,C,-8.344213647237837
